id задачи|Дата создания|Платформа|Способ связи|Кол-во откликов|Кол-во матчей
168693|2022-05-30T21:09:57.788334|admins|через телефон|2|0
168692|2022-05-30T21:09:29.324153|admins|через телефон|1|0
168691|2022-05-30T21:05:28.699820|admins|через телефон|2|0
168690|2022-05-30T21:04:57.512454|admins|через телефон|5|0
168689|2022-05-30T21:01:25.352298|admins|через телефон|5|0
168688|2022-05-30T21:01:09.274929|admins|через телефон|0|0
168687|2022-05-30T20:59:44.064892|admins|через телефон|0|0
168686|2022-05-30T20:57:49.217695|admins|через телефон|1|0
168685|2022-05-30T20:57:42.975969|admins|через телефон|2|0
168684|2022-05-30T20:56:40.993493|admins|через телефон|1|0
168683|2022-05-30T20:56:03.930796|admins|через телефон|0|0
168682|2022-05-30T20:55:02.191961|admins|через телефон|0|0
168681|2022-05-30T20:52:55.431179|admins|через телефон|3|0
168680|2022-05-30T20:52:44.562944|admins|через телефон|4|0
168679|2022-05-30T20:51:42.430956|admins|через телефон|0|0
168678|2022-05-30T20:51:31.050452|admins|через телефон|1|0
168677|2022-05-30T20:50:33.823018|admins|через телефон|0|0
168676|2022-05-30T20:49:29.608493|admins|через телефон|2|0
168675|2022-05-30T20:46:31.122001|admins|через телефон|4|0
168674|2022-05-30T20:43:45.486032|admins|через телефон|0|0
168673|2022-05-30T20:41:46.409140|admins|через телефон|3|0
168672|2022-05-30T20:38:24.085483|admins|через телефон|1|0
168671|2022-05-30T20:37:11.832659|admins|через телефон|0|0
168670|2022-05-30T20:37:05.705182|admins|через телефон|0|0
168669|2022-05-30T20:36:38.499832|android|через приложение|0|0
168668|2022-05-30T20:36:05.477186|admins|через телефон|1|0
168667|2022-05-30T20:30:03.332787|admins|через телефон|1|0
168666|2022-05-30T20:28:58.308146|admins|через телефон|2|0
168665|2022-05-30T20:27:44.163926|admins|через телефон|1|0
168664|2022-05-30T20:26:39.011129|admins|через телефон|5|0
168663|2022-05-30T20:23:59.379652|admins|через телефон|1|0
168662|2022-05-30T20:23:09.375584|admins|через телефон|1|0
168661|2022-05-30T20:22:01.023439|admins|через телефон|0|0
168660|2022-05-30T20:21:02.393893|admins|через телефон|1|0
168659|2022-05-30T20:20:57.352947|admins|через телефон|2|0
168658|2022-05-30T20:20:35.498394|admins|через телефон|1|0
168657|2022-05-30T20:19:58.529877|admins|через телефон|2|0
168656|2022-05-30T20:14:52.909765|admins|через телефон|2|0
168655|2022-05-30T20:12:11.672628|-|через телефон|5|1
168654|2022-05-30T20:12:07.860356|admins|через телефон|3|0
168653|2022-05-30T20:11:53.399879|admins|через телефон|3|0
168652|2022-05-30T20:11:38.448424|admins|через телефон|0|0
168651|2022-05-30T20:11:05.753780|admins|через телефон|4|0
168650|2022-05-30T20:10:58.930490|android|через телефон|5|0
168649|2022-05-30T20:09:57.361078|admins|через телефон|2|0
168648|2022-05-30T20:09:05.256636|admins|через телефон|1|0
168647|2022-05-30T20:07:51.937700|admins|через телефон|1|0
168646|2022-05-30T20:05:17.126676|admins|через телефон|3|0
168645|2022-05-30T20:04:15.098736|admins|через телефон|0|0
168644|2022-05-30T20:03:42.085908|admins|через телефон|1|0
168643|2022-05-30T20:02:08.913343|admins|через телефон|6|0
168641|2022-05-30T20:00:43.134006|admins|через телефон|5|0
168640|2022-05-30T20:00:16.849556|admins|через телефон|1|0
168639|2022-05-30T19:55:57.685027|admins|через телефон|1|0
168638|2022-05-30T19:53:25.042195|admins|через телефон|1|0
168637|2022-05-30T19:52:48.342436|admins|через телефон|5|0
168636|2022-05-30T19:51:15.281630|admins|через телефон|0|0
168635|2022-05-30T19:48:55.206776|admins|через телефон|5|0
168634|2022-05-30T19:44:31.120056|admins|через телефон|1|0
168633|2022-05-30T19:43:53.375519|admins|через телефон|1|0
168632|2022-05-30T19:43:32.560653|admins|через телефон|1|0
168631|2022-05-30T19:42:19.673989|admins|через телефон|1|0
168630|2022-05-30T19:41:52.397917|admins|через телефон|2|0
168629|2022-05-30T19:41:24.877062|admins|через телефон|5|0
168628|2022-05-30T19:41:15.673915|admins|через телефон|2|0
168627|2022-05-30T19:40:49.116339|admins|через телефон|4|0
168626|2022-05-30T19:40:46.858204|admins|через телефон|2|0
168625|2022-05-30T19:40:19.733556|admins|через телефон|4|0
168624|2022-05-30T19:39:49.239456|admins|через телефон|3|0
168623|2022-05-30T19:39:08.050238|admins|через телефон|1|0
168622|2022-05-30T19:38:58.985951|admins|через телефон|2|0
168621|2022-05-30T19:38:42.858829|admins|через телефон|5|0
168620|2022-05-30T19:38:14.630712|admins|через телефон|1|0
168619|2022-05-30T19:37:50.878726|admins|через телефон|1|0
168618|2022-05-30T19:37:18.609871|admins|через телефон|0|0
168617|2022-05-30T19:36:35.648884|admins|через телефон|2|0
168616|2022-05-30T19:36:06.665902|admins|через телефон|1|0
168615|2022-05-30T19:35:35.057415|admins|через телефон|1|0
168614|2022-05-30T19:35:24.818449|admins|через телефон|0|0
168613|2022-05-30T19:34:43.775357|admins|через телефон|0|0
168612|2022-05-30T19:34:41.068615|admins|через телефон|3|0
168611|2022-05-30T19:34:36.508959|admins|через телефон|5|0
168610|2022-05-30T19:34:06.427701|admins|через телефон|2|0
168609|2022-05-30T19:34:05.500621|admins|через телефон|1|0
168608|2022-05-30T19:33:17.690530|admins|через телефон|5|0
168607|2022-05-30T19:32:23.339444|admins|через телефон|0|0
168606|2022-05-30T19:31:38.722405|admins|через телефон|0|0
168605|2022-05-30T19:31:08.533831|admins|через телефон|1|0
168604|2022-05-30T19:30:42.380914|admins|через телефон|4|0
168603|2022-05-30T19:29:55.638646|admins|через телефон|3|0
168602|2022-05-30T19:29:50.552339|admins|через телефон|4|0
168601|2022-05-30T19:29:44.227255|admins|через телефон|3|0
168600|2022-05-30T19:29:14.921672|admins|через телефон|4|0
168599|2022-05-30T19:28:45.974231|admins|через телефон|1|0
168598|2022-05-30T19:28:44.572019|admins|через телефон|4|0
168597|2022-05-30T19:27:52.146953|admins|через телефон|1|0
168596|2022-05-30T19:27:11.779694|admins|через телефон|0|0
168595|2022-05-30T19:26:41.867604|admins|через телефон|1|0
168594|2022-05-30T19:26:11.084996|admins|через телефон|0|0
168593|2022-05-30T19:25:39.341109|admins|через телефон|1|0
168592|2022-05-30T19:24:33.675710|admins|через телефон|0|0
168591|2022-05-30T19:24:16.980513|admins|через телефон|2|0
168590|2022-05-30T19:23:04.159163|admins|через телефон|0|0
168589|2022-05-30T19:22:50.185051|admins|через телефон|2|0
168588|2022-05-30T19:22:32.056989|admins|через телефон|2|0
168587|2022-05-30T19:21:58.349331|admins|через телефон|0|0
168586|2022-05-30T19:20:53.676730|admins|через телефон|0|0
168585|2022-05-30T19:19:34.081394|admins|через телефон|0|0
168584|2022-05-30T19:18:14.839588|admins|через телефон|0|0
168583|2022-05-30T19:13:12.399976|admins|через телефон|0|0
168582|2022-05-30T19:12:52.146808|admins|через телефон|5|0
168581|2022-05-30T19:11:35.725879|admins|через телефон|0|0
168580|2022-05-30T19:11:25.749246|admins|через телефон|3|0
168579|2022-05-30T19:10:07.995656|admins|через телефон|0|0
168578|2022-05-30T19:07:52.647427|admins|через телефон|1|0
168577|2022-05-30T19:04:24.133601|admins|через телефон|1|0
168576|2022-05-30T19:03:22.622825|admins|через телефон|1|0
168575|2022-05-30T19:02:18.458720|admins|через телефон|3|0
168574|2022-05-30T18:58:30.382159|admins|через телефон|1|0
168573|2022-05-30T18:57:54.265205|admins|через телефон|3|0
168572|2022-05-30T18:56:32.823977|admins|через телефон|4|0
168571|2022-05-30T18:56:10.809439|admins|через телефон|4|0
168570|2022-05-30T18:54:30.977616|admins|через телефон|0|0
168569|2022-05-30T18:52:49.593452|admins|через телефон|0|0
168568|2022-05-30T18:51:44.723263|admins|через телефон|3|0
168567|2022-05-30T18:51:02.963497|admins|через телефон|0|0
168566|2022-05-30T18:48:40.511137|admins|через телефон|0|0
168565|2022-05-30T18:46:42.684088|admins|через телефон|2|0
168564|2022-05-30T18:30:19.775305|admins|через телефон|3|0
168563|2022-05-30T18:23:49.324838|admins|через телефон|1|0
168562|2022-05-30T18:19:48.075841|ios|через телефон|0|0
168561|2022-05-30T18:03:39.988000|admins|через телефон|0|0
168560|2022-05-30T17:55:23.253968|admins|через телефон|0|0
168559|2022-05-30T17:46:04.640113|admins|через телефон|0|0
168558|2022-05-30T14:33:19.601211|android|через приложение|0|0
168557|2022-05-30T14:00:51.162365|android|через телефон|1|1
168556|2022-05-30T14:00:20.614369|android|через приложение|1|1
168555|2022-05-30T07:54:15.463426|admins|через телефон|2|0
168554|2022-05-30T07:12:05.754936|admins|через телефон|1|0
168553|2022-05-30T07:03:21.143718|-|через приложение|3|0
168552|2022-05-30T06:49:20.363680|admins|через телефон|3|0
168551|2022-05-30T06:41:53.371901|admins|через телефон|5|0
168550|2022-05-30T06:39:59.623130|admins|через телефон|2|0
168549|2022-05-30T06:39:41.821372|admins|через телефон|0|0
168548|2022-05-30T06:38:51.642062|admins|через телефон|6|0
168547|2022-05-30T06:36:45.206434|admins|через телефон|1|0
168546|2022-05-30T06:36:23.429087|admins|через телефон|2|0
168545|2022-05-30T06:35:06.734373|admins|через телефон|2|0
168544|2022-05-30T06:33:02.154671|admins|через телефон|5|0
168543|2022-05-30T06:30:50.435957|admins|через телефон|5|0
168542|2022-05-30T06:30:28.368987|admins|через телефон|1|0
168541|2022-05-30T06:26:40.627389|admins|через телефон|1|0
168540|2022-05-30T06:26:33.038732|admins|через телефон|1|0
168539|2022-05-30T06:24:05.519044|admins|через телефон|4|0
168538|2022-05-30T06:23:21.907664|admins|через телефон|1|0
168537|2022-05-30T06:21:55.118852|admins|через телефон|4|0
168536|2022-05-30T06:18:04.763310|admins|через телефон|0|0
168535|2022-05-30T06:16:25.738879|admins|через телефон|5|0
168534|2022-05-30T06:11:49.106908|admins|через телефон|5|0
168533|2022-05-30T06:07:13.209276|admins|через телефон|1|0
168532|2022-05-30T06:05:57.471736|admins|через телефон|3|0
168531|2022-05-30T06:03:42.796500|admins|через телефон|3|0
168530|2022-05-30T06:01:17.617868|admins|через телефон|4|0
168529|2022-05-30T05:59:41.502952|admins|через телефон|3|0
168528|2022-05-30T05:59:36.740126|admins|через телефон|2|0
168527|2022-05-30T05:56:57.836848|admins|через телефон|4|0
168526|2022-05-30T05:56:36.405609|admins|через телефон|0|0
168525|2022-05-30T05:55:34.918588|admins|через телефон|2|0
168524|2022-05-30T05:55:07.442400|admins|через телефон|4|0
168523|2022-05-30T05:53:59.488046|admins|через телефон|0|0
168522|2022-05-30T05:53:30.812530|admins|через телефон|1|0
168521|2022-05-30T05:52:36.286822|admins|через телефон|3|0
168520|2022-05-30T05:51:14.355578|admins|через телефон|0|0
168519|2022-05-30T05:50:06.185424|admins|через телефон|2|0
168518|2022-05-30T05:49:14.375373|web|через телефон|3|0
